pickup_ts,PULocationID,payment_type,trip_distance,fare_amount,tip_amount,total_amount,trip_duration_min,avg_speed_mph,fare_per_mile,tip_pct,anomaly
2024-01-01 00:36:35,141,1,1.0,7.2,2.4,14.6,4.1,14.63,7.2,0.333,False
2024-01-01 00:46:12,264,1,1.2,10.0,2.0,17.0,10.98,6.56,8.33,0.2,False
2024-01-01 00:10:49,158,1,1.86,12.1,3.42,20.52,11.05,10.1,6.51,0.283,False
2024-01-01 00:26:43,231,1,2.01,11.4,3.28,19.68,9.73,12.39,5.67,0.288,False
2024-01-01 00:53:04,246,2,2.18,21.2,0.0,26.2,24.97,5.24,9.72,0.0,False
2024-01-01 00:20:18,234,1,0.7,6.5,2.3,13.8,3.98,10.54,9.29,0.354,False
2024-01-01 00:30:47,113,2,2.6,12.8,0.0,17.8,10.15,15.37,4.92,0.0,False
2024-01-01 00:43:42,12,2,3.5,16.3,0.0,21.3,9.93,21.14,4.66,0.0,False
2024-01-01 00:57:54,79,1,1.5,10.7,3.14,18.84,11.27,7.99,7.13,0.293,False
2024-01-01 00:39:37,90,1,3.47,40.8,5.0,50.8,49.22,4.23,11.76,0.123,False
2024-01-01 00:30:08,162,1,0.4,9.3,3.0,17.3,9.05,2.65,23.25,0.323,False
2024-01-01 00:33:35,246,2,0.55,13.5,0.0,18.5,15.32,2.15,24.55,0.0,False
2024-01-01 00:53:06,68,2,0.57,6.5,0.0,11.5,4.92,6.96,11.4,0.0,False
2024-01-01 00:12:41,239,2,0.9,6.5,0.0,11.5,3.62,14.93,7.22,0.0,False
2024-01-01 00:21:14,239,1,0.9,6.5,2.3,13.8,3.88,13.91,7.22,0.354,False
2024-01-01 00:29:59,239,1,1.3,9.3,1.0,15.3,6.68,11.67,7.15,0.108,False
2024-01-01 00:46:49,239,1,3.1,17.0,4.4,26.4,12.9,14.42,5.48,0.259,False
2024-01-01 00:30:17,142,1,1.8,11.4,3.0,19.4,9.65,11.19,6.33,0.263,False
2024-01-01 00:49:37,237,1,1.14,9.3,2.86,17.16,7.43,9.2,8.16,0.308,False
2024-01-01 00:17:37,132,1,20.63,70.0,16.04,96.23,31.68,39.07,3.39,0.229,False
2024-01-01 00:00:26,132,1,12.5,51.3,11.11,66.66,28.0,26.79,4.1,0.217,False
2024-01-01 00:47:48,148,1,4.2,28.2,6.6,39.8,30.37,8.3,6.71,0.234,False
2024-01-01 00:23:34,141,1,1.01,6.5,1.5,13.0,3.87,15.67,6.44,0.231,False
2024-01-01 00:30:30,229,1,0.67,7.9,1.29,14.19,6.8,5.91,11.79,0.163,False
2024-01-01 00:42:35,237,1,0.64,6.5,1.72,13.22,4.48,8.57,10.16,0.265,False
2024-01-01 00:52:53,229,1,4.07,20.5,5.1,30.6,16.68,14.64,5.04,0.249,False
2024-01-01 00:25:34,237,1,2.7,13.5,3.7,22.2,10.28,15.75,5.0,0.274,False
2024-01-01 00:45:17,236,1,2.4,21.9,5.35,32.25,23.13,6.22,9.12,0.244,False
2024-01-01 00:58:30,90,1,1.53,19.1,6.03,30.13,22.22,4.13,12.48,0.316,False
2024-01-01 00:27:42,239,4,0.2,0.0,0.0,0.0,1.12,10.75,,0.0,False
2024-01-01 00:36:35,43,1,6.3,28.9,6.75,40.65,17.5,21.6,4.59,0.234,False
2024-01-01 00:49:54,238,1,0.41,5.1,1.52,11.62,2.8,8.79,12.44,0.298,False
2024-01-01 00:57:47,239,1,3.03,17.7,4.54,27.24,15.88,11.45,5.84,0.256,False
2024-01-01 00:32:58,164,2,6.15,27.5,0.0,32.5,15.78,23.38,4.47,0.0,False
2024-01-01 00:06:30,79,1,1.58,11.4,3.28,19.68,10.95,8.66,7.22,0.288,False
2024-01-01 00:27:08,148,1,1.49,10.7,3.14,18.84,8.75,10.22,7.18,0.293,False
2024-01-01 00:38:02,249,1,2.03,16.3,4.26,25.56,17.3,7.04,8.03,0.261,False
2024-01-01 00:58:23,137,1,1.96,13.5,3.7,22.2,12.67,9.28,6.89,0.274,False
2024-01-01 00:17:40,161,2,2.4,14.9,0.0,19.9,13.32,10.81,6.21,0.0,False
2024-01-01 00:14:03,166,1,5.4,24.7,8.91,38.61,17.18,18.86,4.57,0.361,False
2024-01-01 00:43:16,249,1,2.21,12.1,1.2,18.3,14.87,8.92,5.48,0.099,False
2024-01-01 00:07:20,132,2,7.79,32.4,0.0,36.65,19.68,23.75,4.16,0.0,False
2024-01-01 00:06:25,263,1,0.96,6.5,2.3,13.8,3.5,16.46,6.77,0.354,False
2024-01-01 00:12:26,141,1,3.12,27.5,6.5,39.0,30.65,6.11,8.81,0.236,False
2024-01-01 00:51:24,170,1,2.57,16.3,1.0,22.3,15.68,9.83,6.34,0.061,False
2024-01-01 00:11:36,74,2,2.08,12.1,0.0,14.6,8.78,14.21,5.82,0.0,False
2024-01-01 00:24:35,116,2,0.95,6.5,0.0,9.0,4.1,13.9,6.84,0.0,False
2024-01-01 00:43:36,41,2,1.66,9.3,0.0,14.3,5.75,17.32,5.6,0.0,False
2024-01-01 00:43:56,164,1,0.36,7.2,2.44,14.64,6.03,3.58,20.0,0.339,False
2024-01-01 00:59:34,234,1,0.69,6.5,2.3,13.8,4.02,10.31,9.42,0.354,False
2024-01-01 00:29:08,50,1,3.6,23.3,3.0,31.3,23.7,9.11,6.47,0.129,False
2024-01-01 00:54:19,144,1,2.69,14.9,3.98,23.88,11.5,14.03,5.54,0.267,False
2024-01-01 00:19:16,137,1,0.6,5.1,2.55,12.65,3.98,9.04,8.5,0.5,False
2024-01-01 00:29:55,229,2,0.4,5.1,0.0,10.1,5.85,4.1,12.75,0.0,False
2024-01-01 00:47:36,237,1,2.9,26.8,6.35,38.15,33.88,5.14,9.24,0.237,False
2024-01-01 00:31:12,249,1,2.4,23.3,5.65,33.95,26.45,5.44,9.71,0.242,False
2024-01-01 00:09:07,186,1,1.1,9.3,2.85,17.15,10.67,6.19,8.45,0.306,False
2024-01-01 00:42:08,68,1,0.5,5.1,2.5,12.6,3.4,8.82,10.2,0.49,False
2024-01-01 00:49:14,249,1,6.8,36.6,12.45,54.05,45.97,8.88,5.38,0.34,False
2024-01-01 00:58:25,87,1,4.76,28.2,4.98,38.18,20.83,13.71,5.92,0.177,False
2024-01-01 00:38:19,231,1,0.7,6.5,2.3,13.8,4.18,10.04,9.29,0.354,False
2024-01-01 00:44:06,231,1,2.5,14.9,3.98,23.88,14.23,10.54,5.96,0.267,False
2024-01-01 00:59:21,170,1,4.9,30.3,10.55,45.85,30.92,9.51,6.18,0.348,False
2024-01-01 00:27:36,107,1,1.67,13.5,3.7,22.2,13.27,7.55,8.08,0.274,False
2024-01-01 00:38:23,164,1,0.5,9.3,2.85,17.15,9.0,3.33,18.6,0.306,False
2024-01-01 00:15:34,138,1,11.2,45.0,10.85,65.1,23.47,28.64,4.02,0.241,False
2024-01-01 00:11:07,141,2,0.99,7.2,0.0,12.2,5.27,11.28,7.27,0.0,False
2024-01-01 00:41:47,234,1,1.81,38.7,8.74,52.44,51.35,2.11,21.38,0.226,False
2024-01-01 00:16:14,238,1,3.49,19.1,4.82,28.92,15.65,13.38,5.47,0.252,False
2024-01-01 00:55:55,24,1,1.0,7.9,2.55,15.45,5.03,11.92,7.9,0.323,False
2024-01-01 00:13:33,79,1,0.8,7.9,2.55,15.45,6.88,6.97,9.88,0.323,False
2024-01-01 00:23:19,79,1,1.5,9.3,1.5,15.8,8.07,11.16,6.2,0.161,False
2024-01-01 00:23:07,246,1,3.48,31.0,7.2,43.2,32.88,6.35,8.91,0.232,False
2024-01-01 00:57:11,238,1,0.9,7.2,2.44,14.64,4.48,12.04,8.0,0.339,False
2024-01-01 00:14:14,142,2,1.2,13.5,0.0,18.5,14.07,5.12,11.25,0.0,False
2024-01-01 00:34:28,48,1,3.15,16.3,3.0,24.3,13.03,14.5,5.17,0.184,False
2024-01-01 00:50:59,151,1,1.84,12.1,0.0,17.1,9.73,11.34,6.58,0.0,False
2024-01-01 00:35:08,226,2,1.81,13.5,0.0,16.0,12.48,8.7,7.46,0.0,False
2024-01-01 00:07:44,137,1,3.6,21.9,5.35,32.25,21.25,10.16,6.08,0.244,False
2024-01-01 00:30:16,142,1,1.4,10.0,4.5,19.5,7.85,10.7,7.14,0.45,False
2024-01-01 00:45:55,239,1,6.2,33.8,7.75,46.55,29.25,12.72,5.45,0.229,False
2024-01-01 00:48:07,163,1,1.25,14.2,1.92,21.12,15.97,4.7,11.36,0.135,False
2024-01-01 00:19:41,161,1,4.15,18.4,4.68,28.08,12.78,19.48,4.43,0.254,False
2024-01-01 00:39:03,166,2,2.75,17.0,0.0,19.5,16.2,10.19,6.18,0.0,False
2024-01-01 00:25:33,164,1,0.46,14.2,0.0,19.2,16.43,1.68,30.87,0.0,False
2024-01-01 00:55:35,164,2,1.21,12.1,0.0,17.1,12.18,5.96,10.0,0.0,False
2024-01-01 00:07:16,211,1,1.3,8.6,2.0,15.6,7.97,9.79,6.62,0.233,False
2024-01-01 00:22:33,231,1,4.9,24.0,5.8,34.8,24.57,11.97,4.9,0.242,False
2024-01-01 00:59:32,141,1,0.8,6.5,2.9,14.4,5.77,8.32,8.12,0.446,False
2024-01-01 00:28:48,137,1,1.0,6.5,2.9,14.4,5.02,11.96,6.5,0.446,False
2024-01-01 00:39:32,79,1,1.0,8.6,2.7,16.3,9.05,6.63,8.6,0.314,False
2024-01-01 00:49:33,249,2,2.4,19.8,0.0,24.8,23.9,6.03,8.25,0.0,False
2024-01-01 00:22:21,234,1,5.73,35.9,10.22,51.12,39.15,8.78,6.27,0.285,False
2024-01-01 00:17:17,229,2,0.91,6.5,0.0,11.5,3.25,16.8,7.14,0.0,False
2024-01-01 00:32:30,237,1,3.07,20.5,5.1,30.6,22.0,8.37,6.68,0.249,False
2024-01-01 00:24:34,142,2,2.1,29.6,0.0,34.6,36.78,3.43,14.1,0.0,False
2024-01-01 00:11:55,249,1,0.8,6.5,2.3,13.8,5.07,9.47,8.12,0.354,False
2024-01-01 00:22:23,113,1,6.4,36.6,8.32,49.92,34.92,11.0,5.72,0.227,False
2024-01-01 00:09:26,237,1,0.87,7.2,1.5,13.7,4.93,10.58,8.28,0.208,False
2024-01-01 00:27:13,161,1,0.62,7.2,3.05,15.25,5.42,6.87,11.61,0.424,False
2024-01-01 00:37:55,163,2,18.44,70.9,0.0,75.9,35.15,31.48,3.84,0.0,False
2024-01-01 00:00:36,263,2,3.97,18.4,0.0,23.4,13.02,18.3,4.63,0.0,False
2024-01-01 00:37:19,43,2,1.28,8.6,0.0,13.6,5.95,12.91,6.72,0.0,False
2024-01-01 00:48:15,236,1,1.56,10.7,3.14,18.84,9.2,10.17,6.86,0.293,False
2024-01-01 00:04:05,166,1,3.23,18.4,4.68,28.08,16.07,12.06,5.7,0.254,False
2024-01-01 00:33:17,239,1,4.23,31.0,7.2,43.2,35.47,7.16,7.33,0.232,False
2024-01-01 00:26:30,170,1,1.31,9.3,2.86,17.16,7.9,9.95,7.1,0.308,False
2024-01-01 00:38:47,211,1,0.67,7.2,2.44,14.64,5.65,7.12,10.75,0.339,False
2024-01-01 00:46:40,79,2,0.76,7.2,0.0,12.2,4.97,9.18,9.47,0.0,False
2024-01-01 00:54:59,114,1,1.91,16.3,3.2,24.5,17.02,6.73,8.53,0.196,False
2024-01-01 00:43:24,132,1,19.78,75.8,15.66,95.71,31.03,38.24,3.83,0.207,False
2024-01-01 00:09:19,163,2,1.79,13.5,0.0,18.5,12.25,8.77,7.54,0.0,False
2024-01-01 00:22:17,239,2,2.86,16.3,0.0,21.3,15.0,11.44,5.7,0.0,False
2024-01-01 00:11:56,234,1,2.31,12.8,0.0,17.8,9.82,14.12,5.54,0.0,False
2024-01-01 00:25:30,233,1,0.44,6.5,2.3,13.8,5.52,4.79,14.77,0.354,False
2024-01-01 00:36:41,161,2,0.82,12.8,0.0,17.8,14.42,3.41,15.61,0.0,False
2024-01-01 00:20:37,88,1,5.74,26.8,7.95,39.75,16.7,20.62,4.67,0.297,False
2024-01-01 00:43:51,164,1,5.69,28.2,0.0,33.2,21.15,16.14,4.96,0.0,False
2024-01-01 00:11:55,125,1,0.9,8.6,1.0,14.6,6.8,7.94,9.56,0.116,False
2024-01-01 00:21:44,144,1,2.0,13.5,3.7,22.2,12.38,9.69,6.75,0.274,False
2024-01-01 00:19:07,170,1,1.3,7.9,3.25,16.15,7.97,9.79,6.08,0.411,False
2024-01-01 00:45:14,79,1,3.9,26.1,6.2,37.3,31.12,7.52,6.69,0.238,False
2024-01-01 00:17:24,79,1,0.3,5.1,2.0,12.1,2.83,6.35,17.0,0.392,False
2024-01-01 00:30:13,79,1,1.85,12.8,1.0,18.8,12.22,9.09,6.92,0.078,False
2024-01-01 00:54:16,249,1,2.55,33.8,2.0,40.8,41.9,3.65,13.25,0.059,False
2024-01-01 00:42:08,148,1,1.93,12.1,3.42,20.52,11.57,10.01,6.27,0.283,False
2024-01-01 00:56:36,234,1,1.48,14.9,3.98,23.88,17.18,5.17,10.07,0.267,False
2024-01-01 00:02:30,140,1,3.41,18.4,5.08,28.48,13.27,15.42,5.4,0.276,False
2024-01-01 00:19:04,79,1,3.26,17.7,4.54,27.24,15.1,12.95,5.43,0.256,False
2024-01-01 00:40:25,43,2,3.05,26.1,0.0,31.1,28.67,6.38,8.56,0.0,False
2024-01-01 00:39:29,246,2,1.29,19.8,0.0,24.8,58.35,1.33,15.35,0.0,False
2024-01-01 00:25:34,162,1,2.52,18.4,1.0,24.4,19.27,7.85,7.3,0.054,False
2024-01-01 00:52:55,68,1,0.75,7.9,2.58,15.48,6.43,6.99,10.53,0.327,False
2024-01-01 00:58:28,41,1,2.32,12.8,3.56,21.36,9.32,14.94,5.52,0.278,False
2024-01-01 00:26:17,263,1,3.3,15.6,1.0,21.6,9.03,21.92,4.73,0.064,False
2024-01-01 00:41:52,170,2,2.41,20.5,0.0,25.5,23.0,6.29,8.51,0.0,False
2024-01-01 00:34:40,162,1,4.4,24.0,4.0,33.0,20.77,12.71,5.45,0.167,False
2024-01-01 00:45:03,137,1,0.71,6.5,2.3,13.8,5.08,8.38,9.15,0.354,False
2024-01-01 00:53:14,170,1,4.78,27.5,6.5,39.0,27.6,10.39,5.75,0.236,False
2024-01-01 00:36:24,132,2,9.59,42.9,0.0,47.15,29.23,19.68,4.47,0.0,False
2024-01-01 00:45:51,246,1,2.3,19.8,3.9,28.7,21.9,6.3,8.61,0.197,False
2024-01-01 00:35:56,239,2,2.6,17.0,0.0,22.0,20.73,7.52,6.54,0.0,False
2024-01-01 00:07:38,148,1,2.2,14.2,3.84,23.04,13.28,9.94,6.45,0.27,False
2024-01-01 00:28:48,107,1,7.46,40.1,13.53,58.63,40.1,11.16,5.38,0.337,False
2024-01-01 00:23:24,144,1,0.7,5.8,2.15,12.95,4.38,9.58,8.29,0.371,False
2024-01-01 00:23:47,68,2,0.7,5.8,0.0,10.8,3.2,13.12,8.29,0.0,False
2024-01-01 00:47:21,90,2,0.5,6.5,0.0,11.5,4.68,6.41,13.0,0.0,False
2024-01-01 00:53:20,142,1,0.78,7.2,2.44,14.64,4.92,9.52,9.23,0.339,False
2024-01-01 00:21:57,161,1,1.26,19.1,1.0,25.1,22.4,3.38,15.16,0.052,False
2024-01-01 00:53:15,234,1,8.7,44.3,12.32,61.62,36.27,14.39,5.09,0.278,False
2024-01-01 00:44:17,161,1,1.43,20.5,7.65,33.15,24.22,3.54,14.34,0.373,False
2024-01-01 00:18:47,224,1,11.0,46.4,0.0,51.4,26.75,24.67,4.22,0.0,False
2024-01-01 00:03:26,144,1,0.65,5.8,2.16,12.96,4.15,9.4,8.92,0.372,False
2024-01-01 00:13:00,79,2,1.36,11.4,0.0,16.4,10.97,7.44,8.38,0.0,False
2024-01-01 00:08:05,142,1,2.2,11.4,4.1,20.5,9.5,13.89,5.18,0.36,False
2024-01-01 00:22:30,238,1,1.9,12.1,2.56,19.66,10.47,10.89,6.37,0.212,False
2024-01-01 00:46:45,142,1,5.6,30.3,7.05,42.35,30.02,11.19,5.41,0.233,False
2024-01-01 00:49:42,249,1,3.21,24.0,5.8,34.8,27.18,7.09,7.48,0.242,False
2024-01-01 00:32:29,162,1,2.94,26.8,6.36,38.16,31.88,5.53,9.12,0.237,False
2024-01-01 00:34:41,186,1,0.61,6.5,2.3,13.8,5.62,6.52,10.66,0.354,False
2024-01-01 00:30:47,170,2,1.27,10.7,0.0,15.7,9.93,7.67,8.43,0.0,False
2024-01-01 00:49:22,161,1,1.03,8.6,3.0,16.6,7.27,8.5,8.35,0.349,False
2024-01-01 00:57:58,237,1,1.66,13.5,5.55,24.05,12.02,8.29,8.13,0.411,False
2024-01-01 00:36:13,114,2,2.0,17.0,0.0,22.0,18.03,6.65,8.5,0.0,False
2024-01-01 00:30:34,234,1,4.4,22.6,2.0,29.6,21.0,12.57,5.14,0.088,False
2024-01-01 00:17:21,142,1,2.46,19.1,2.41,26.51,20.65,7.15,7.76,0.126,False
2024-01-01 00:44:48,140,1,2.71,24.7,2.0,31.7,28.1,5.79,9.11,0.081,False
2024-01-01 00:29:46,249,1,0.6,8.6,2.7,16.3,8.3,4.34,14.33,0.314,False
2024-01-01 00:44:59,114,1,1.3,10.7,3.0,18.7,10.32,7.56,8.23,0.28,False
2024-01-01 00:24:35,48,2,1.63,10.7,0.0,15.7,8.48,11.53,6.56,0.0,False
2024-01-01 00:42:40,239,1,1.39,10.7,3.14,18.84,8.55,9.75,7.7,0.293,False
2024-01-01 00:10:40,79,1,3.0,14.9,4.0,23.9,12.32,14.61,4.97,0.268,False
2024-01-01 00:28:44,140,1,15.8,59.0,0.0,70.94,26.37,35.95,3.73,0.0,False
2024-01-01 00:14:22,170,4,1.17,-9.3,0.0,-14.3,7.52,9.34,-7.95,0.0,True
2024-01-01 00:14:22,170,4,1.17,9.3,0.0,14.3,7.52,9.34,7.95,0.0,False
2024-01-01 00:50:35,79,1,3.7,21.2,5.24,31.44,20.52,10.82,5.73,0.247,False
2024-01-01 00:33:04,113,1,2.07,18.4,5.85,29.25,20.27,6.13,8.89,0.318,False
2024-01-01 00:55:25,114,1,1.49,10.0,0.0,15.0,7.68,11.64,6.71,0.0,False
2024-01-01 00:20:31,88,1,6.56,27.5,1.0,33.5,14.72,26.75,4.19,0.036,False
2024-01-01 00:39:35,141,1,2.29,12.8,3.56,21.36,8.82,15.58,5.59,0.278,False
2024-01-01 00:51:44,107,1,1.04,8.6,2.72,16.32,7.47,8.36,8.27,0.316,False
2024-01-01 00:23:51,48,1,7.4,31.0,15.0,51.0,15.1,29.4,4.19,0.484,False
2024-01-01 00:45:28,244,2,0.6,5.8,0.0,8.3,3.22,11.19,9.67,0.0,False
2024-01-01 00:09:47,237,2,0.4,5.1,0.0,10.1,2.57,9.35,12.75,0.0,False
2024-01-01 00:23:41,238,1,1.82,12.1,5.13,22.23,9.62,11.36,6.65,0.424,False
2024-01-01 00:41:59,263,2,0.35,5.8,0.0,10.8,4.17,5.04,16.57,0.0,False
2024-01-01 00:01:30,50,1,2.57,19.1,0.0,24.1,18.97,8.13,7.43,0.0,False
2024-01-01 00:31:27,237,1,2.29,19.1,4.0,28.1,20.48,6.71,8.34,0.209,False
2024-01-01 00:12:47,238,2,1.32,10.0,0.0,15.0,8.07,9.82,7.58,0.0,False
2024-01-01 00:39:52,142,1,1.13,7.9,2.58,15.48,5.12,13.25,6.99,0.327,False
2024-01-01 00:20:33,50,1,1.88,14.2,3.84,23.04,13.33,8.46,7.55,0.27,False
2024-01-01 00:54:29,249,1,3.83,22.6,5.52,33.12,21.08,10.9,5.9,0.244,False
2024-01-01 00:32:23,262,1,0.36,4.4,6.0,15.4,1.77,12.23,12.22,1.364,False
2024-01-01 00:37:45,141,1,2.79,15.6,4.12,24.72,13.75,12.17,5.59,0.264,False
2024-01-01 00:17:29,236,2,2.8,14.2,0.0,19.2,10.75,15.63,5.07,0.0,False
2024-01-01 00:27:46,186,1,2.4,28.9,5.09,38.99,34.98,4.12,12.04,0.176,False
2024-01-01 00:18:14,138,1,5.9,24.7,10.15,44.1,13.92,25.44,4.19,0.411,False
2024-01-01 00:16:12,236,1,0.78,6.5,2.3,13.8,3.78,12.37,8.33,0.354,False
2024-01-01 00:31:49,236,1,0.83,7.2,3.05,15.25,5.77,8.64,8.67,0.424,False
2024-01-01 00:40:21,263,1,0.45,4.4,2.35,11.75,2.2,12.27,9.78,0.534,False
2024-01-01 00:48:27,263,1,2.02,10.0,3.75,18.75,5.1,23.76,4.95,0.375,False
2024-01-01 00:54:36,229,1,4.11,20.5,5.1,30.6,17.1,14.42,4.99,0.249,False
2024-01-01 00:32:01,237,1,0.7,6.5,3.45,14.95,4.82,8.72,9.29,0.531,False
2024-01-01 00:49:54,43,1,9.87,45.7,11.14,66.84,31.13,19.02,4.63,0.244,False
2024-01-01 00:37:37,79,1,3.52,19.8,4.96,29.76,15.65,13.5,5.62,0.251,False
2024-01-01 00:38:01,90,1,1.37,8.6,3.4,17.0,5.98,13.74,6.28,0.395,False
2024-01-01 00:48:05,68,1,4.64,33.8,7.76,46.56,37.97,7.33,7.28,0.23,False
2024-01-01 00:05:10,151,1,1.61,12.1,3.42,20.52,9.38,10.29,7.52,0.283,False
2024-01-01 00:25:45,239,1,1.68,15.6,4.12,24.72,16.42,6.14,9.29,0.264,False
2024-01-01 00:47:05,48,2,4.18,22.6,0.0,37.35,16.15,15.53,5.41,0.0,False
2024-01-01 00:22:55,114,2,1.71,11.4,0.0,16.4,10.03,10.23,6.67,0.0,False
2024-01-01 00:40:29,211,1,2.89,26.8,6.36,38.16,29.73,5.83,9.27,0.237,False
2024-01-01 00:43:49,132,1,18.02,69.5,14.4,88.15,31.58,34.23,3.86,0.207,False
2024-01-01 00:04:11,43,2,1.04,17.0,0.0,22.0,19.22,3.25,16.35,0.0,False
2024-01-01 00:56:53,186,1,1.56,17.7,3.4,26.1,20.4,4.59,11.35,0.192,False
2024-01-01 00:24:12,170,1,1.33,7.9,1.94,14.84,5.2,15.35,5.94,0.246,False
2024-01-01 00:30:08,107,1,0.75,5.8,1.5,12.3,3.37,13.37,7.73,0.259,False
2024-01-01 00:22:24,164,1,1.71,12.8,3.56,21.36,12.67,8.1,7.49,0.278,False
2024-01-01 00:38:41,158,1,5.89,37.3,8.46,50.76,40.17,8.8,6.33,0.227,False
2024-01-01 00:41:51,249,1,1.62,13.5,3.7,22.2,13.02,7.47,8.33,0.274,False
2024-01-01 01:00:30,234,1,1.84,14.9,3.98,23.88,15.52,7.11,8.1,0.267,False
2024-01-01 00:20:27,229,1,1.52,7.9,2.0,14.9,4.72,19.34,5.2,0.253,False
2024-01-01 00:47:45,107,1,2.41,17.0,4.4,26.4,17.0,8.51,7.05,0.259,False
2024-01-01 00:07:19,161,2,1.14,9.3,0.0,14.3,7.82,8.75,8.16,0.0,False
2024-01-01 00:25:25,237,2,0.85,11.4,0.0,16.4,11.4,4.47,13.41,0.0,False
2024-01-01 00:25:07,68,1,0.99,7.9,3.22,16.12,5.88,10.1,7.98,0.408,False
2024-01-01 00:40:01,246,1,3.19,22.6,1.0,28.6,24.02,7.97,7.08,0.044,False
2024-01-01 00:15:36,237,1,0.34,3.7,1.74,10.44,0.98,20.75,10.88,0.47,False
2024-01-01 00:30:07,163,1,1.29,25.4,6.08,36.48,31.4,2.46,19.69,0.239,False
2024-01-01 00:15:01,238,1,0.94,5.8,1.0,11.8,2.62,21.55,6.17,0.172,False
2024-01-01 00:19:34,239,1,6.1,29.6,4.44,39.04,24.53,14.92,4.85,0.15,False
2024-01-01 00:45:56,79,4,1.57,-11.4,0.0,-16.4,10.15,9.28,-7.26,0.0,True
2024-01-01 00:45:56,79,4,1.57,11.4,0.0,16.4,10.15,9.28,7.26,0.0,False
2024-01-01 00:14:55,75,2,1.99,12.1,0.0,17.1,9.22,12.95,6.08,0.0,False
2024-01-01 00:32:22,236,1,1.16,7.9,2.0,14.9,4.83,14.4,6.81,0.253,False
2024-01-01 00:39:37,142,1,2.51,14.9,3.98,23.88,12.93,11.64,5.94,0.267,False
2024-01-01 00:58:20,263,1,0.83,6.5,2.3,13.8,3.37,14.79,7.83,0.354,False
2024-01-01 00:34:11,79,1,0.37,5.1,2.02,12.12,3.97,5.6,13.78,0.396,False
2024-01-01 00:43:21,79,1,3.99,21.2,6.55,32.75,17.23,13.89,5.31,0.309,False
2024-01-01 00:12:10,107,1,0.61,5.1,1.52,11.62,3.15,11.62,8.36,0.298,False
2024-01-01 00:22:33,164,1,0.67,9.3,2.86,17.16,9.18,4.38,13.88,0.308,False
2024-01-01 00:56:19,114,2,1.41,16.3,0.0,21.3,17.25,4.9,11.56,0.0,False
2024-01-01 00:12:10,239,1,2.02,12.1,4.28,21.38,9.08,13.34,5.99,0.354,False
2024-01-01 00:24:36,140,1,0.88,5.8,2.16,12.96,3.08,17.12,6.59,0.372,False
2024-01-01 00:28:11,141,1,1.28,7.9,3.22,16.12,4.47,17.19,6.17,0.408,False
2024-01-01 00:35:17,263,1,4.77,24.7,5.94,35.64,23.87,11.99,5.18,0.24,False
2024-01-01 00:23:13,43,1,1.09,10.0,3.0,18.0,9.27,7.06,9.17,0.3,False
2024-01-01 00:44:11,237,1,0.96,12.8,3.56,21.36,13.55,4.25,13.33,0.278,False
2024-01-01 00:33:30,236,1,4.9,24.7,3.0,32.7,24.32,12.09,5.04,0.121,False
2024-01-01 00:43:36,132,1,21.96,70.0,14.8,90.55,36.28,36.31,3.19,0.211,False
2024-01-01 00:58:52,232,1,1.7,12.1,3.42,20.52,11.37,8.97,7.12,0.283,False
2024-01-01 00:15:20,162,2,2.2,12.1,0.0,17.1,11.93,11.06,5.5,0.0,False
2024-01-01 00:26:31,249,1,2.67,15.6,6.18,26.78,13.73,11.67,5.84,0.396,False
2024-01-01 00:42:33,261,2,5.11,23.3,0.0,28.3,14.28,21.47,4.56,0.0,False
2024-01-01 00:59:34,233,2,2.09,16.3,0.0,21.3,16.13,7.77,7.8,0.0,False
2024-01-01 00:22:31,43,1,1.6,10.0,3.0,18.0,6.2,15.48,6.25,0.3,False
2024-01-01 00:35:44,239,1,0.74,6.5,3.45,14.95,4.4,10.09,8.78,0.531,False
2024-01-01 00:45:35,43,1,1.42,10.7,2.5,18.2,9.28,9.18,7.54,0.234,False
2024-01-01 00:59:45,262,1,2.27,12.1,4.28,21.38,9.37,14.54,5.33,0.354,False
2024-01-01 00:31:28,107,1,0.47,5.1,2.02,12.12,3.18,8.86,10.85,0.396,False
2024-01-01 00:54:57,233,2,3.52,24.7,0.0,29.7,27.47,7.69,7.02,0.0,False
2024-01-01 00:19:08,100,2,1.0,17.7,0.0,22.7,21.2,2.83,17.7,0.0,False
2024-01-01 00:52:57,224,1,2.7,17.0,4.4,26.4,16.25,9.97,6.3,0.259,False
2024-01-01 00:15:00,161,1,2.39,14.9,3.98,23.88,13.03,11.0,6.23,0.267,False
2024-01-01 00:31:13,239,1,4.26,32.4,9.35,46.75,36.2,7.06,7.61,0.289,False
2024-01-01 00:24:23,90,1,3.42,23.3,2.83,31.13,23.85,8.6,6.81,0.121,False
2024-01-01 00:53:39,263,1,1.4,10.7,4.71,20.41,9.15,9.18,7.64,0.44,False
2024-01-01 00:08:36,239,2,1.62,10.7,0.0,15.7,7.6,12.79,6.6,0.0,False
2024-01-01 00:51:20,238,1,0.92,7.2,2.0,11.7,4.85,11.38,7.83,0.278,False
2024-01-01 00:24:30,237,1,1.5,14.9,3.98,23.88,15.2,5.92,9.93,0.267,False
2024-01-01 00:41:16,48,1,2.94,17.0,4.4,26.4,15.02,11.75,5.78,0.259,False
2024-01-01 00:26:29,246,1,1.53,28.2,6.64,39.84,35.55,2.58,18.43,0.235,False
